Academic Year,Aggregate Level,County Code,District Code,School Code,County Name,District Name,School Name,Reporting Category,"One-Year 
Graduate Count"
2020-21,S,19,64733,0111583,Los Angeles,Los Angeles Unified,Animo Jackie Robinson High,SH,13
2020-21,S,19,64733,0111583,Los Angeles,Los Angeles Unified,Animo Jackie Robinson High,SS,138
2020-21,S,19,64733,0111583,Los Angeles,Los Angeles Unified,Animo Jackie Robinson High,TA,140
2020-21,S,19,64733,0111625,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,GF,46
2020-21,S,19,64733,0111625,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,GM,46
2020-21,S,19,64733,0111625,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,RB,10
2020-21,S,19,64733,0111625,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,RH,82
2020-21,S,19,64733,0111625,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,SD,9
2020-21,S,19,64733,0111625,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,SE,11
2020-21,S,19,64733,0111625,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,SF,1
2020-21,S,19,64733,0111625,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,SH,2
2020-21,S,19,64733,0111625,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,SS,86
2020-21,S,19,64733,0111625,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,TA,92
2020-21,S,19,64733,0111641,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,GF,66
2020-21,S,19,64733,0111641,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,GM,61
2020-21,S,19,64733,0111641,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,RB,8
2020-21,S,19,64733,0111641,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,RH,118
2020-21,S,19,64733,0111641,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,RW,1
2020-21,S,19,64733,0111641,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,SD,8
2020-21,S,19,64733,0111641,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,SE,7
2020-21,S,19,64733,0111641,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,SH,1
2020-21,S,19,64733,0111641,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,SS,127
2020-21,S,19,64733,0111641,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,TA,127
2020-21,S,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,GF,65
2020-21,S,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,GM,70
2020-21,S,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,RA,1
2020-21,S,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,RB,1
2020-21,S,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,RD,2
2020-21,S,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,RH,129
2020-21,S,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,RW,2
2020-21,S,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,SD,15
2020-21,S,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,SE,2
2020-21,S,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,SF,1
2020-21,S,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,SS,125
2020-21,S,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,TA,135
2020-21,S,19,64733,0112029,Los Angeles,Los Angeles Unified,School of Business and Tourism at Contreras Learning Complex,GF,25
2020-21,S,19,64733,0112029,Los Angeles,Los Angeles Unified,School of Business and Tourism at Contreras Learning Complex,GM,46
2020-21,S,19,64733,0112029,Los Angeles,Los Angeles Unified,School of Business and Tourism at Contreras Learning Complex,RA,3
2020-21,S,19,64733,0112029,Los Angeles,Los Angeles Unified,School of Business and Tourism at Contreras Learning Complex,RB,3
2020-21,S,19,64733,0112029,Los Angeles,Los Angeles Unified,School of Business and Tourism at Contreras Learning Complex,RF,3
2020-21,S,19,64733,0112029,Los Angeles,Los Angeles Unified,School of Business and Tourism at Contreras Learning Complex,RH,62
2020-21,S,19,64733,0112029,Los Angeles,Los Angeles Unified,School of Business and Tourism at Contreras Learning Complex,SD,5
2020-21,S,19,64733,0112029,Los Angeles,Los Angeles Unified,School of Business and Tourism at Contreras Learning Complex,SE,11
2020-21,S,19,64733,0112029,Los Angeles,Los Angeles Unified,School of Business and Tourism at Contreras Learning Complex,SH,1
2020-21,S,19,64733,0112029,Los Angeles,Los Angeles Unified,School of Business and Tourism at Contreras Learning Complex,SS,69
2020-21,S,19,64733,0112029,Los Angeles,Los Angeles Unified,School of Business and Tourism at Contreras Learning Complex,TA,71
2020-21,S,19,64733,0112037,Los Angeles,Los Angeles Unified,East Valley Senior High,GF,56
2020-21,S,19,64733,0112037,Los Angeles,Los Angeles Unified,East Valley Senior High,GM,47
2020-21,S,19,64733,0112037,Los Angeles,Los Angeles Unified,East Valley Senior High,RA,1
2020-21,S,19,64733,0112037,Los Angeles,Los Angeles Unified,East Valley Senior High,RB,3
2020-21,S,19,64733,0112037,Los Angeles,Los Angeles Unified,East Valley Senior High,RF,2
2020-21,S,19,64733,0112037,Los Angeles,Los Angeles Unified,East Valley Senior High,RH,91
2020-21,S,19,64733,0112037,Los Angeles,Los Angeles Unified,East Valley Senior High,RW,6
2020-21,S,19,64733,0112037,Los Angeles,Los Angeles Unified,East Valley Senior High,SD,24
2020-21,S,19,64733,0112037,Los Angeles,Los Angeles Unified,East Valley Senior High,SE,20
2020-21,S,19,64733,0112037,Los Angeles,Los Angeles Unified,East Valley Senior High,SH,3
2020-21,S,19,64733,0112037,Los Angeles,Los Angeles Unified,East Valley Senior High,SS,95
2020-21,S,19,64733,0112037,Los Angeles,Los Angeles Unified,East Valley Senior High,TA,103
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,GF,131
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,GM,150
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,RA,1
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,RB,3
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,RF,5
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,RH,262
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,RT,1
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,RW,9
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,SD,49
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,SE,20
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,SF,1
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,SH,1
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,SM,1
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,SS,258
2020-21,S,19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,TA,281
2020-21,S,19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,GF,90
2020-21,S,19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,GM,94
2020-21,S,19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,RA,2
2020-21,S,19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,RB,1
2020-21,S,19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,RF,7
2020-21,S,19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,RH,168
2020-21,S,19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,RI,1
2020-21,S,19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,RW,5
2020-21,S,19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,SD,32
2020-21,S,19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,SE,25
2020-21,S,19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,SF,3
2020-21,S,19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,SH,4
2020-21,S,19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,SS,180
2020-21,S,19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,TA,184
2020-21,S,19,64733,0112508,Los Angeles,Los Angeles Unified,Bright Star Secondary Charter Academy,GF,45
2020-21,S,19,64733,0112508,Los Angeles,Los Angeles Unified,Bright Star Secondary Charter Academy,GM,41
2020-21,S,19,64733,0112508,Los Angeles,Los Angeles Unified,Bright Star Secondary Charter Academy,RA,2
2020-21,S,19,64733,0112508,Los Angeles,Los Angeles Unified,Bright Star Secondary Charter Academy,RB,9
2020-21,S,19,64733,0112508,Los Angeles,Los Angeles Unified,Bright Star Secondary Charter Academy,RF,1
2020-21,S,19,64733,0112508,Los Angeles,Los Angeles Unified,Bright Star Secondary Charter Academy,RH,74
2020-21,S,19,64733,0112508,Los Angeles,Los Angeles Unified,Bright Star Secondary Charter Academy,SD,11
2020-21,S,19,64733,0112508,Los Angeles,Los Angeles Unified,Bright Star Secondary Charter Academy,SE,5
2020-21,S,19,64733,0112508,Los Angeles,Los Angeles Unified,Bright Star Secondary Charter Academy,SS,82
2020-21,S,19,64733,0112508,Los Angeles,Los Angeles Unified,Bright Star Secondary Charter Academy,TA,86
2020-21,S,19,64733,0112870,Los Angeles,Los Angeles Unified,Contreras Learning Center-Los Angeles School of Global Studies,GF,27
2020-21,S,19,64733,0112870,Los Angeles,Los Angeles Unified,Contreras Learning Center-Los Angeles School of Global Studies,GM,42
2020-21,S,19,64733,0112870,Los Angeles,Los Angeles Unified,Contreras Learning Center-Los Angeles School of Global Studies,RA,2
2020-21,S,19,64733,0112870,Los Angeles,Los Angeles Unified,Contreras Learning Center-Los Angeles School of Global Studies,RH,67
2020-21,S,19,64733,0112870,Los Angeles,Los Angeles Unified,Contreras Learning Center-Los Angeles School of Global Studies,SD,13
2020-21,S,19,64733,0112870,Los Angeles,Los Angeles Unified,Contreras Learning Center-Los Angeles School of Global Studies,SE,15
2020-21,S,19,64733,0112870,Los Angeles,Los Angeles Unified,Contreras Learning Center-Los Angeles School of Global Studies,SS,69
2020-21,S,19,64733,0112870,Los Angeles,Los Angeles Unified,Contreras Learning Center-Los Angeles School of Global Studies,TA,69
2020-21,S,19,64733,0114850,Los Angeles,Los Angeles Unified,West Adams Preparatory High,GF,110
2020-21,S,19,64733,0114850,Los Angeles,Los Angeles Unified,West Adams Preparatory High,GM,136
2020-21,S,19,64733,0114850,Los Angeles,Los Angeles Unified,West Adams Preparatory High,RA,3
2020-21,S,19,64733,0114850,Los Angeles,Los Angeles Unified,West Adams Preparatory High,RB,15
2020-21,S,19,64733,0114850,Los Angeles,Los Angeles Unified,West Adams Preparatory High,RD,1
2020-21,S,19,64733,0114850,Los Angeles,Los Angeles Unified,West Adams Preparatory High,RH,220
2020-21,S,19,64733,0114850,Los Angeles,Los Angeles Unified,West Adams Preparatory High,RW,7
2020-21,S,19,64733,0114850,Los Angeles,Los Angeles Unified,West Adams Preparatory High,SD,35
2020-21,S,19,64733,0114850,Los Angeles,Los Angeles Unified,West Adams Preparatory High,SE,44
2020-21,S,19,64733,0114850,Los Angeles,Los Angeles Unified,West Adams Preparatory High,SH,3
2020-21,S,19,64733,0114850,Los Angeles,Los Angeles Unified,West Adams Preparatory High,SS,242
2020-21,S,19,64733,0114850,Los Angeles,Los Angeles Unified,West Adams Preparatory High,TA,246
2020-21,S,19,64733,0115253,Los Angeles,Los Angeles Unified,Discovery Charter Preparatory #2,GF,26
2020-21,S,19,64733,0115253,Los Angeles,Los Angeles Unified,Discovery Charter Preparatory #2,GM,30
2020-21,S,19,64733,0115253,Los Angeles,Los Angeles Unified,Discovery Charter Preparatory #2,RB,1
2020-21,S,19,64733,0115253,Los Angeles,Los Angeles Unified,Discovery Charter Preparatory #2,RH,55
2020-21,S,19,64733,0115253,Los Angeles,Los Angeles Unified,Discovery Charter Preparatory #2,SD,8
2020-21,S,19,64733,0115253,Los Angeles,Los Angeles Unified,Discovery Charter Preparatory #2,SH,1
2020-21,S,19,64733,0115253,Los Angeles,Los Angeles Unified,Discovery Charter Preparatory #2,SS,43
2020-21,S,19,64733,0115253,Los Angeles,Los Angeles Unified,Discovery Charter Preparatory #2,TA,56
2020-21,S,19,64733,0116509,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,GF,51
2020-21,S,19,64733,0116509,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,GM,46
2020-21,S,19,64733,0116509,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,RB,1
2020-21,S,19,64733,0116509,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,RD,1
2020-21,S,19,64733,0116509,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,RH,95
2020-21,S,19,64733,0116509,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,SD,14
2020-21,S,19,64733,0116509,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,SE,11
2020-21,S,19,64733,0116509,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,SH,1
2020-21,S,19,64733,0116509,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,SS,95
2020-21,S,19,64733,0116509,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,TA,97
2020-21,S,19,64733,0116954,Los Angeles,Los Angeles Unified,Jack London Community Day,GF,1
2020-21,S,19,64733,0116954,Los Angeles,Los Angeles Unified,Jack London Community Day,GM,2
2020-21,S,19,64733,0116954,Los Angeles,Los Angeles Unified,Jack London Community Day,RB,1
2020-21,S,19,64733,0116954,Los Angeles,Los Angeles Unified,Jack London Community Day,RH,2
2020-21,S,19,64733,0116954,Los Angeles,Los Angeles Unified,Jack London Community Day,SS,3
2020-21,S,19,64733,0116954,Los Angeles,Los Angeles Unified,Jack London Community Day,TA,3
2020-21,S,19,64733,0117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,GF,61
2020-21,S,19,64733,0117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,GM,73
2020-21,S,19,64733,0117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,RA,1
2020-21,S,19,64733,0117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,RB,2
2020-21,S,19,64733,0117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,RF,4
2020-21,S,19,64733,0117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,RH,126
2020-21,S,19,64733,0117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,RI,1
2020-21,S,19,64733,0117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,SD,19
2020-21,S,19,64733,0117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,SE,19
2020-21,S,19,64733,0117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,SF,2
2020-21,S,19,64733,0117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,SH,3
2020-21,S,19,64733,0117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,SS,131
2020-21,S,19,64733,0117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,TA,134
2020-21,S,19,64733,0117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,GF,61
2020-21,S,19,64733,0117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,GM,61
2020-21,S,19,64733,0117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,RA,2
2020-21,S,19,64733,0117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,RB,4
2020-21,S,19,64733,0117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,RF,8
2020-21,S,19,64733,0117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,RH,104
2020-21,S,19,64733,0117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,RW,4
2020-21,S,19,64733,0117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,SD,23
2020-21,S,19,64733,0117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,SE,34
2020-21,S,19,64733,0117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,SF,1
2020-21,S,19,64733,0117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,SH,2
2020-21,S,19,64733,0117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,SS,119
2020-21,S,19,64733,0117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,TA,122
2020-21,S,19,64733,0117077,Los Angeles,Los Angeles Unified,APEX Academy,GF,33
2020-21,S,19,64733,0117077,Los Angeles,Los Angeles Unified,APEX Academy,GM,31
2020-21,S,19,64733,0117077,Los Angeles,Los Angeles Unified,APEX Academy,RB,2
2020-21,S,19,64733,0117077,Los Angeles,Los Angeles Unified,APEX Academy,RF,4
2020-21,S,19,64733,0117077,Los Angeles,Los Angeles Unified,APEX Academy,RH,54
2020-21,S,19,64733,0117077,Los Angeles,Los Angeles Unified,APEX Academy,RW,4
2020-21,S,19,64733,0117077,Los Angeles,Los Angeles Unified,APEX Academy,SD,9
2020-21,S,19,64733,0117077,Los Angeles,Los Angeles Unified,APEX Academy,SE,15
2020-21,S,19,64733,0117077,Los Angeles,Los Angeles Unified,APEX Academy,SH,7
2020-21,S,19,64733,0117077,Los Angeles,Los Angeles Unified,APEX Academy,SS,58
2020-21,S,19,64733,0117077,Los Angeles,Los Angeles Unified,APEX Academy,TA,64
2020-21,S,19,64733,0117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,GF,38
2020-21,S,19,64733,0117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,GM,30
2020-21,S,19,64733,0117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,RB,13
2020-21,S,19,64733,0117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,RF,1
2020-21,S,19,64733,0117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,RH,54
2020-21,S,19,64733,0117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,SD,9
2020-21,S,19,64733,0117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,SE,10
2020-21,S,19,64733,0117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,SF,1
2020-21,S,19,64733,0117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,SH,1
2020-21,S,19,64733,0117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,SS,66
2020-21,S,19,64733,0117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,TA,68
2020-21,S,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,GF,50
2020-21,S,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,GM,52
2020-21,S,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,RD,2
2020-21,S,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,RF,5
2020-21,S,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,RH,91
2020-21,S,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,RI,1
2020-21,S,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,RP,1
2020-21,S,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,RW,2
2020-21,S,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,SD,7
2020-21,S,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,SE,6
2020-21,S,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,SS,93
2020-21,S,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,TA,102
2020-21,S,19,64733,0117622,Los Angeles,Los Angeles Unified,Magnolia Science Academy 4,GF,8
2020-21,S,19,64733,0117622,Los Angeles,Los Angeles Unified,Magnolia Science Academy 4,GM,15
2020-21,S,19,64733,0117622,Los Angeles,Los Angeles Unified,Magnolia Science Academy 4,RB,2
2020-21,S,19,64733,0117622,Los Angeles,Los Angeles Unified,Magnolia Science Academy 4,RH,21
2020-21,S,19,64733,0117622,Los Angeles,Los Angeles Unified,Magnolia Science Academy 4,SD,4
2020-21,S,19,64733,0117622,Los Angeles,Los Angeles Unified,Magnolia Science Academy 4,SE,1
2020-21,S,19,64733,0117622,Los Angeles,Los Angeles Unified,Magnolia Science Academy 4,SS,19
2020-21,S,19,64733,0117622,Los Angeles,Los Angeles Unified,Magnolia Science Academy 4,TA,23
2020-21,S,19,64733,0117721,Los Angeles,Los Angeles Unified,Contreras Learning Center-Academic Leadership Community,GF,46
2020-21,S,19,64733,0117721,Los Angeles,Los Angeles Unified,Contreras Learning Center-Academic Leadership Community,GM,55
2020-21,S,19,64733,0117721,Los Angeles,Los Angeles Unified,Contreras Learning Center-Academic Leadership Community,RA,2
2020-21,S,19,64733,0117721,Los Angeles,Los Angeles Unified,Contreras Learning Center-Academic Leadership Community,RB,1
2020-21,S,19,64733,0117721,Los Angeles,Los Angeles Unified,Contreras Learning Center-Academic Leadership Community,RF,2
2020-21,S,19,64733,0117721,Los Angeles,Los Angeles Unified,Contreras Learning Center-Academic Leadership Community,RH,96
2020-21,S,19,64733,0117721,Los Angeles,Los Angeles Unified,Contreras Learning Center-Academic Leadership Community,SD,8
2020-21,S,19,64733,0117721,Los Angeles,Los Angeles Unified,Contreras Learning Center-Academic Leadership Community,SE,21
2020-21,S,19,64733,0117721,Los Angeles,Los Angeles Unified,Contreras Learning Center-Academic Leadership Community,SS,100
2020-21,S,19,64733,0117721,Los Angeles,Los Angeles Unified,Contreras Learning Center-Academic Leadership Community,TA,101
2020-21,S,19,64733,0117747,Los Angeles,Los Angeles Unified,Los Angeles High School of the Arts,GF,57
2020-21,S,19,64733,0117747,Los Angeles,Los Angeles Unified,Los Angeles High School of the Arts,GM,38
2020-21,S,19,64733,0117747,Los Angeles,Los Angeles Unified,Los Angeles High School of the Arts,RA,5
2020-21,S,19,64733,0117747,Los Angeles,Los Angeles Unified,Los Angeles High School of the Arts,RB,2
2020-21,S,19,64733,0117747,Los Angeles,Los Angeles Unified,Los Angeles High School of the Arts,RF,5
2020-21,S,19,64733,0117747,Los Angeles,Los Angeles Unified,Los Angeles High School of the Arts,RH,79
2020-21,S,19,64733,0117747,Los Angeles,Los Angeles Unified,Los Angeles High School of the Arts,RW,4
2020-21,S,19,64733,0117747,Los Angeles,Los Angeles Unified,Los Angeles High School of the Arts,SD,12
2020-21,S,19,64733,0117747,Los Angeles,Los Angeles Unified,Los Angeles High School of the Arts,SE,4
2020-21,S,19,64733,0117747,Los Angeles,Los Angeles Unified,Los Angeles High School of the Arts,SS,89
2020-21,S,19,64733,0117747,Los Angeles,Los Angeles Unified,Los Angeles High School of the Arts,TA,95
2020-21,S,19,64733,0117762,Los Angeles,Los Angeles Unified,School for the Visual Arts and Humanities,GF,45
2020-21,S,19,64733,0117762,Los Angeles,Los Angeles Unified,School for the Visual Arts and Humanities,GM,38
2020-21,S,19,64733,0117762,Los Angeles,Los Angeles Unified,School for the Visual Arts and Humanities,RA,7
2020-21,S,19,64733,0117762,Los Angeles,Los Angeles Unified,School for the Visual Arts and Humanities,RB,1
2020-21,S,19,64733,0117762,Los Angeles,Los Angeles Unified,School for the Visual Arts and Humanities,RH,74
2020-21,S,19,64733,0117762,Los Angeles,Los Angeles Unified,School for the Visual Arts and Humanities,RW,1
2020-21,S,19,64733,0117762,Los Angeles,Los Angeles Unified,School for the Visual Arts and Humanities,SD,15
2020-21,S,19,64733,0117762,Los Angeles,Los Angeles Unified,School for the Visual Arts and Humanities,SE,18
2020-21,S,19,64733,0117762,Los Angeles,Los Angeles Unified,School for the Visual Arts and Humanities,SH,2
2020-21,S,19,64733,0117762,Los Angeles,Los Angeles Unified,School for the Visual Arts and Humanities,SS,76
2020-21,S,19,64733,0117762,Los Angeles,Los Angeles Unified,School for the Visual Arts and Humanities,TA,83
2020-21,S,19,64733,0117911,Los Angeles,Los Angeles Unified,New Millennium Secondary,GF,9
2020-21,S,19,64733,0117911,Los Angeles,Los Angeles Unified,New Millennium Secondary,GM,14
2020-21,S,19,64733,0117911,Los Angeles,Los Angeles Unified,New Millennium Secondary,RB,8
2020-21,S,19,64733,0117911,Los Angeles,Los Angeles Unified,New Millennium Secondary,RH,14
2020-21,S,19,64733,0117911,Los Angeles,Los Angeles Unified,New Millennium Secondary,RP,1
2020-21,S,19,64733,0117911,Los Angeles,Los Angeles Unified,New Millennium Secondary,SD,3
2020-21,S,19,64733,0117911,Los Angeles,Los Angeles Unified,New Millennium Secondary,SE,3
2020-21,S,19,64733,0117911,Los Angeles,Los Angeles Unified,New Millennium Secondary,SF,1
2020-21,S,19,64733,0117911,Los Angeles,Los Angeles Unified,New Millennium Secondary,SS,15
2020-21,S,19,64733,0117911,Los Angeles,Los Angeles Unified,New Millennium Secondary,TA,23
2020-21,S,19,64733,0118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,GF,111
2020-21,S,19,64733,0118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,GM,120
2020-21,S,19,64733,0118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,RB,53
2020-21,S,19,64733,0118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,RH,176
2020-21,S,19,64733,0118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,RI,2
2020-21,S,19,64733,0118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,SD,35
2020-21,S,19,64733,0118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,SE,46
2020-21,S,19,64733,0118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,SF,5
2020-21,S,19,64733,0118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,SH,14
2020-21,S,19,64733,0118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,SS,224
2020-21,S,19,64733,0118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,TA,231
